SiteID,VisitID,Year,OTU,Abundance,Sample_area,Source,Lon,Lat,n_obs,Presence
st02898,st02898-1993,1993,COTTUS_NOZAWAE,9,NA,hfish_HSGK,142.654,43.045,1,1
st02898,st02898-1993,1993,NOEMACHEILUS_BARBATULUS,19,NA,hfish_HSGK,142.654,43.045,1,1
st02898,st02898-1993,1993,ONCORHYNCHUS_MASOU_MASOU,5,NA,hfish_HSGK,142.654,43.045,1,1
st02898,st02898-1993,1993,SALVELINUS_MALMA,4,NA,hfish_HSGK,142.654,43.045,1,1
st02899,st02899-1987,1987,COTTUS_NOZAWAE,1,NA,hfish_HSGK,142.654,44.84,1,1
st02899,st02899-1987,1987,GYMNOGOBIUS_UROTAENIA,1,NA,hfish_HSGK,142.654,44.84,1,1
st02899,st02899-1987,1987,ONCORHYNCHUS_MASOU_MASOU,20,NA,hfish_HSGK,142.654,44.84,1,1
st02899,st02899-1987,1987,TRIBOLODON_SPP,6,NA,hfish_HSGK,142.654,44.84,1,1
st02900,st02900-1990,1990,COTTUS_NOZAWAE,1,NA,hfish_HSGK,142.654,44.841,2,1
st02900,st02900-1990,1990,GASTEROSTEUS_ACULEATUS,1,NA,hfish_HSGK,142.654,44.841,2,1
st02900,st02900-1990,1990,GYMNOGOBIUS_UROTAENIA,2,NA,hfish_HSGK,142.654,44.841,2,1
st02900,st02900-1990,1990,NOEMACHEILUS_BARBATULUS,1,NA,hfish_HSGK,142.654,44.841,2,1
st02900,st02900-1990,1990,ONCORHYNCHUS_MASOU_MASOU,12,NA,hfish_HSGK,142.654,44.841,2,1
st02900,st02900-1990,1990,PUNGITIUS_SPP,4,NA,hfish_HSGK,142.654,44.841,2,1
st02900,st02900-1990,1990,RHINOGOBIUS_SPP,1,NA,hfish_HSGK,142.654,44.841,2,1
st02900,st02900-1990,1990,TRIBOLODON_SPP,32,NA,hfish_HSGK,142.654,44.841,2,1
st02901,st02901-2001,2001,COTTUS_NOZAWAE,1,NA,hfish_UP,142.656,43.002,1,1
st02902,st02902-1994,1994,COTTUS_NOZAWAE,32,NA,hfish_HSGK,142.657,43.035,1,1
st02903,st02903-1994,1994,COTTUS_NOZAWAE,61,NA,hfish_HSGK,142.657,43.04,1,1
st02904,st02904-1999,1999,NOEMACHEILUS_BARBATULUS,20,NA,hfish_HSGK,142.657,43.044,2,1
st02904,st02904-1999,1999,ONCORHYNCHUS_MASOU_MASOU,4,NA,hfish_HSGK,142.657,43.044,2,1
st02904,st02904-1999,1999,ONCORHYNCHUS_MYKISS,1,NA,hfish_HSGK,142.657,43.044,2,1
st02904,st02904-1999,1999,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,20,NA,hfish_HSGK,142.657,43.044,2,1
st02905,st02905-2003,2003,COTTUS_NOZAWAE,1,NA,hfish_HSGK,142.657,44.365,3,1
st02905,st02905-2003,2003,LETHENTERON_SPP,7,NA,hfish_HSGK,142.657,44.365,3,1
st02905,st02905-2003,2003,NOEMACHEILUS_BARBATULUS,17,NA,hfish_HSGK,142.657,44.365,3,1
st02905,st02905-2003,2003,ONCORHYNCHUS_MASOU_MASOU,693,NA,hfish_HSGK,142.657,44.365,3,1
st02905,st02905-2003,2003,ONCORHYNCHUS_MYKISS,2,NA,hfish_HSGK,142.657,44.365,3,1
st02906,st02906-2001,2001,NOEMACHEILUS_BARBATULUS,11,NA,hfish_HSGK,142.658,43.044,2,1
st02906,st02906-2001,2001,ONCORHYNCHUS_MASOU_MASOU,3,NA,hfish_HSGK,142.658,43.044,2,1
st02906,st02906-2001,2001,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,5,NA,hfish_HSGK,142.658,43.044,2,1
st02907,st02907-1992,1992,NOEMACHEILUS_BARBATULUS,7,NA,hfish_HSGK,142.658,44.339,1,1
st02907,st02907-1992,1992,ONCORHYNCHUS_MASOU_MASOU,32,NA,hfish_HSGK,142.658,44.339,1,1
st02907,st02907-1992,1992,PHOXINUS_PERCNURUS_SACHALINENSIS,1,NA,hfish_HSGK,142.658,44.339,1,1
st02907,st02907-1992,1992,PUNGITIUS_SPP,26,NA,hfish_HSGK,142.658,44.339,1,1
st02907,st02907-1992,1992,TRIBOLODON_SPP,25,NA,hfish_HSGK,142.658,44.339,1,1
st02908,st02908-1999,1999,ONCORHYNCHUS_MASOU_MASOU,3,NA,hfish_HSGK,142.659,44.298,2,1
st02908,st02908-1999,1999,ONCORHYNCHUS_MYKISS,1,NA,hfish_HSGK,142.659,44.298,2,1
st02909,st02909-1996,1996,COTTUS_NOZAWAE,2,NA,hfish_HSGK,142.659,44.299,1,1
st02909,st02909-1996,1996,NOEMACHEILUS_BARBATULUS,29,NA,hfish_HSGK,142.659,44.299,1,1
st02909,st02909-1996,1996,ONCORHYNCHUS_MASOU_MASOU,98,NA,hfish_HSGK,142.659,44.299,1,1
st02909,st02909-1996,1996,ONCORHYNCHUS_MYKISS,6,NA,hfish_HSGK,142.659,44.299,1,1
st02909,st02909-1996,1996,PHOXINUS_PERCNURUS_SACHALINENSIS,114,NA,hfish_HSGK,142.659,44.299,1,1
st02909,st02909-1996,1996,TRIBOLODON_SPP,33,NA,hfish_HSGK,142.659,44.299,1,1
st02910,st02910-2003,2003,NOEMACHEILUS_BARBATULUS,33,NA,hfish_HSGK,142.659,44.339,5,1
st02910,st02910-2003,2003,ONCORHYNCHUS_MASOU_MASOU,762,NA,hfish_HSGK,142.659,44.339,5,1
st02910,st02910-2003,2003,ONCORHYNCHUS_MYKISS,2,NA,hfish_HSGK,142.659,44.339,5,1
st02910,st02910-2003,2003,TRIBOLODON_SPP,1,NA,hfish_HSGK,142.659,44.339,5,1
st02911,st02911-1987,1987,SALVELINUS_MALMA,1,NA,hfish_HSGK,142.66,42.927,2,1
st02912,st02912-1987,1987,SALVELINUS_MALMA,1,NA,hfish_HSGK,142.661,42.928,1,1
st02913,st02913-1989,1989,NOEMACHEILUS_BARBATULUS,24,NA,hfish_HSGK,142.661,44.288,1,1
st02913,st02913-1989,1989,ONCORHYNCHUS_MASOU_MASOU,8,NA,hfish_HSGK,142.661,44.288,1,1
st02913,st02913-1989,1989,TRIBOLODON_SPP,33,NA,hfish_HSGK,142.661,44.288,1,1
st02914,st02914-1992,1992,NOEMACHEILUS_BARBATULUS,21,NA,hfish_HSGK,142.661,44.29,1,1
st02915,st02915-1992,1992,COTTUS_NOZAWAE,1,NA,hfish_HSGK,142.661,44.297,2,1
st02915,st02915-1992,1992,NOEMACHEILUS_BARBATULUS,37,NA,hfish_HSGK,142.661,44.297,2,1
st02915,st02915-1992,1992,ONCORHYNCHUS_MASOU_MASOU,33,NA,hfish_HSGK,142.661,44.297,2,1
st02915,st02915-1992,1992,PHOXINUS_PERCNURUS_SACHALINENSIS,7,NA,hfish_HSGK,142.661,44.297,2,1
st02915,st02915-1992,1992,TRIBOLODON_SPP,173,NA,hfish_HSGK,142.661,44.297,2,1
st02916,st02916-1993,1993,COTTUS_NOZAWAE,1,NA,hfish_HSGK,142.662,43.032,1,1
st02916,st02916-1993,1993,ONCORHYNCHUS_MASOU_MASOU,49,NA,hfish_HSGK,142.662,43.032,1,1
st02916,st02916-1993,1993,ONCORHYNCHUS_MYKISS,4,NA,hfish_HSGK,142.662,43.032,1,1
st02916,st02916-1993,1993,SALVELINUS_MALMA,1,NA,hfish_HSGK,142.662,43.032,1,1
st02917,st02917-1994,1994,COTTUS_NOZAWAE,14,NA,hfish_HSGK,142.662,43.04,1,1
st02917,st02917-1994,1994,NOEMACHEILUS_BARBATULUS,30,NA,hfish_HSGK,142.662,43.04,1,1
st02917,st02917-1994,1994,ONCORHYNCHUS_MASOU_MASOU,3,NA,hfish_HSGK,142.662,43.04,1,1
st02917,st02917-1994,1994,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,6,NA,hfish_HSGK,142.662,43.04,1,1
st02917,st02917-1994,1994,SALVELINUS_MALMA,1,NA,hfish_HSGK,142.662,43.04,1,1
st02918,st02918-1997,1997,COTTUS_NOZAWAE,6,NA,hfish_HSGK,142.662,44.297,2,1
st02918,st02918-1997,1997,LETHENTERON_SPP,2,NA,hfish_HSGK,142.662,44.297,2,1
st02918,st02918-1997,1997,NOEMACHEILUS_BARBATULUS,182,NA,hfish_HSGK,142.662,44.297,2,1
st02918,st02918-1997,1997,ONCORHYNCHUS_MASOU_MASOU,120,NA,hfish_HSGK,142.662,44.297,2,1
st02918,st02918-1997,1997,ONCORHYNCHUS_MYKISS,7,NA,hfish_HSGK,142.662,44.297,2,1
st02918,st02918-1997,1997,TRIBOLODON_SPP,111,NA,hfish_HSGK,142.662,44.297,2,1
st02919,st02919-1987,1987,SALVELINUS_MALMA,2,NA,hfish_HSGK,142.663,42.927,1,1
st02920,st02920-1993,1993,COTTUS_NOZAWAE,3,NA,hfish_HSGK,142.663,43.029,1,1
st02920,st02920-1993,1993,ONCORHYNCHUS_MASOU_MASOU,14,NA,hfish_HSGK,142.663,43.029,1,1
st02920,st02920-1993,1993,ONCORHYNCHUS_MYKISS,1,NA,hfish_HSGK,142.663,43.029,1,1
st02921,st02921-1994,1994,COTTUS_NOZAWAE,4,NA,hfish_HSGK,142.664,43.02,1,1
st02921,st02921-1994,1994,SALVELINUS_MALMA,10,NA,hfish_HSGK,142.664,43.02,1,1
st02922,st02922-1993,1993,ONCORHYNCHUS_MASOU_MASOU,1,NA,hfish_HSGK,142.664,43.025,1,1
st02922,st02922-1993,1993,SALVELINUS_MALMA,10,NA,hfish_HSGK,142.664,43.025,1,1
st02923,st02923-2000,2000,SALVELINUS_MALMA,95,NA,hfish_HSGK,142.666,42.928,5,1
st02924,st02924-2000,2000,SALVELINUS_MALMA,39,NA,hfish_HSGK,142.667,42.927,3,1
st02925,st02925-1994,1994,SALVELINUS_MALMA,19,NA,hfish_HSGK,142.667,42.928,2,1
st02926,st02926-1994,1994,SALVELINUS_MALMA,2,NA,hfish_HSGK,142.667,43.028,1,1
st02927,st02927-1999,1999,COTTUS_NOZAWAE,2,NA,hfish_HSGK,142.669,43.063,1,1
st02927,st02927-1999,1999,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,10,NA,hfish_HSGK,142.669,43.063,1,1
st02928,st02928-1993,1993,COTTUS_NOZAWAE,1,NA,hfish_HSGK,142.67,43.029,1,1
st02928,st02928-1993,1993,SALVELINUS_MALMA,2,NA,hfish_HSGK,142.67,43.029,1,1
st02929,st02929-1993,1993,COTTUS_NOZAWAE,6,NA,hfish_HSGK,142.67,43.037,1,1
st02929,st02929-1993,1993,SALVELINUS_MALMA,16,NA,hfish_HSGK,142.67,43.037,1,1
st02930,st02930-1986,1986,SALVELINUS_MALMA,1,NA,hfish_HSGK,142.671,42.916,2,1
st02931,st02931-1985,1985,SALVELINUS_MALMA,NA,NA,hfish_HSGK,142.671,42.917,1,1
st02932,st02932-1987,1987,SALVELINUS_MALMA,7,NA,hfish_HSGK,142.671,42.919,3,1
st02933,st02933-1987,1987,SALVELINUS_MALMA,1,NA,hfish_HSGK,142.671,42.92,1,1
st02934,st02934-1987,1987,SALVELINUS_MALMA,3,NA,hfish_HSGK,142.672,42.921,3,1
st02935,st02935-2000,2000,SALVELINUS_MALMA,4,NA,hfish_HSGK,142.672,42.922,2,1
st02936,st02936-2000,2000,COTTUS_NOZAWAE,1,NA,hfish_HSGK,142.672,42.923,5,1
st02936,st02936-2000,2000,SALVELINUS_MALMA,3,NA,hfish_HSGK,142.672,42.923,5,1
st02937,st02937-2000,2000,COTTUS_NOZAWAE,1,NA,hfish_HSGK,142.672,42.924,1,1
st02937,st02937-2000,2000,SALVELINUS_MALMA,20,NA,hfish_HSGK,142.672,42.924,1,1
st02938,st02938-2000,2000,SALVELINUS_MALMA,158,NA,hfish_HSGK,142.672,42.925,1,1
st02939,st02939-1994,1994,COTTUS_NOZAWAE,1,NA,hfish_HSGK,142.672,43.029,1,1
st02940,st02940-1999,1999,COTTUS_NOZAWAE,2,NA,hfish_HSGK,142.672,43.085,1,1
st02940,st02940-1999,1999,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,5,NA,hfish_HSGK,142.672,43.085,1,1
st02940,st02940-1999,1999,TRIBOLODON_SPP,3,NA,hfish_HSGK,142.672,43.085,1,1
st02941,st02941-2000,2000,SALVELINUS_MALMA,15,NA,hfish_HSGK,142.673,42.924,1,1
st02942,st02942-1999,1999,COTTUS_NOZAWAE,1,NA,hfish_HSGK,142.673,43.053,1,1
st02943,st02943-1999,1999,LETHENTERON_SPP,1,NA,hfish_HSGK,142.673,44.344,1,1
st02943,st02943-1999,1999,NOEMACHEILUS_BARBATULUS,5,NA,hfish_HSGK,142.673,44.344,1,1
st02943,st02943-1999,1999,ONCORHYNCHUS_MASOU_MASOU,24,NA,hfish_HSGK,142.673,44.344,1,1
st02943,st02943-1999,1999,PUNGITIUS_SPP,9,NA,hfish_HSGK,142.673,44.344,1,1
st02943,st02943-1999,1999,TRIBOLODON_SPP,5,NA,hfish_HSGK,142.673,44.344,1,1
st02944,st02944-1999,1999,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,2,NA,hfish_HSGK,142.674,43.047,1,1
st02945,st02945-1999,1999,COTTUS_NOZAWAE,2,NA,hfish_HSGK,142.674,43.081,1,1
st02946,st02946-1999,1999,NOEMACHEILUS_BARBATULUS,2,NA,hfish_HSGK,142.674,43.082,1,1
st02947,st02947-1987,1987,SALVELINUS_MALMA,3,NA,hfish_HSGK,142.675,42.926,2,1
st02948,st02948-2000,2000,SALVELINUS_MALMA,5,NA,hfish_HSGK,142.675,42.927,4,1
st02949,st02949-1980,1980,COTTUS_NOZAWAE,4,NA,hfish_HSGK,142.675,43.632,1,1
st02949,st02949-1980,1980,NOEMACHEILUS_BARBATULUS,4,NA,hfish_HSGK,142.675,43.632,1,1
st02949,st02949-1980,1980,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,1,NA,hfish_HSGK,142.675,43.632,1,1
st02950,st02950-2001,2001,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,2,NA,hfish_UP,142.676,42.378,1,1
st02951,st02951-1994,1994,SALVELINUS_MALMA,2,NA,hfish_HSGK,142.676,42.927,2,1
st02952,st02952-1993,1993,SALVELINUS_MALMA,36,NA,hfish_HSGK,142.676,43.036,1,1
st02953,st02953-2000,2000,SALVELINUS_MALMA,7,NA,hfish_HSGK,142.677,42.927,1,1
st02954,st02954-1994,1994,COTTUS_NOZAWAE,11,NA,hfish_HSGK,142.677,43.036,1,1
st02954,st02954-1994,1994,SALVELINUS_MALMA,92,NA,hfish_HSGK,142.677,43.036,1,1
st02955,st02955-2003,2003,COTTUS_NOZAWAE,4,NA,hfish_HSGK,142.677,44.345,2,1
st02955,st02955-2003,2003,NOEMACHEILUS_BARBATULUS,14,NA,hfish_HSGK,142.677,44.345,2,1
st02955,st02955-2003,2003,ONCORHYNCHUS_MASOU_MASOU,860,NA,hfish_HSGK,142.677,44.345,2,1
st02955,st02955-2003,2003,ONCORHYNCHUS_MYKISS,2,NA,hfish_HSGK,142.677,44.345,2,1
st02956,st02956-2000,2000,SALVELINUS_MALMA,2,NA,hfish_HSGK,142.678,42.926,1,1
st02957,st02957-1994,1994,SALVELINUS_MALMA,15,NA,hfish_HSGK,142.678,42.927,4,1
st02958,st02958-1986,1986,SALVELINUS_MALMA,7,NA,hfish_HSGK,142.679,42.925,1,1
st02959,st02959-1991,1991,NOEMACHEILUS_BARBATULUS,4,NA,hfish_HSGK,142.68,44.363,2,1
st02959,st02959-1991,1991,ONCORHYNCHUS_MASOU_MASOU,77,NA,hfish_HSGK,142.68,44.363,2,1
st02960,st02960-1999,1999,COTTUS_NOZAWAE,17,NA,hfish_HSGK,142.68,44.386,1,1
st02960,st02960-1999,1999,LETHENTERON_SPP,2,NA,hfish_HSGK,142.68,44.386,1,1
st02960,st02960-1999,1999,NOEMACHEILUS_BARBATULUS,22,NA,hfish_HSGK,142.68,44.386,1,1
st02960,st02960-1999,1999,ONCORHYNCHUS_MASOU_MASOU,323,NA,hfish_HSGK,142.68,44.386,1,1
st02961,st02961-1990,1990,NOEMACHEILUS_BARBATULUS,1,NA,hfish_HSGK,142.681,44.363,1,1
st02961,st02961-1990,1990,ONCORHYNCHUS_MASOU_MASOU,24,NA,hfish_HSGK,142.681,44.363,1,1
st02962,st02962-2001,2001,GYMNOGOBIUS_OPPERIENS,43,NA,hfish_UP,142.682,42.196,1,1
st02962,st02962-2001,2001,GYMNOGOBIUS_UROTAENIA,8,NA,hfish_UP,142.682,42.196,1,1
st02962,st02962-2001,2001,LETHENTERON_SPP,31,NA,hfish_UP,142.682,42.196,1,1
st02962,st02962-2001,2001,NOEMACHEILUS_BARBATULUS,1,NA,hfish_UP,142.682,42.196,1,1
st02962,st02962-2001,2001,PUNGITIUS_SPP,1,NA,hfish_UP,142.682,42.196,1,1
st02963,st02963-2003,2003,COTTUS_NOZAWAE,2,NA,hfish_HSGK,142.682,44.363,3,1
st02963,st02963-2003,2003,LETHENTERON_SPP,6,NA,hfish_HSGK,142.682,44.363,3,1
st02963,st02963-2003,2003,NOEMACHEILUS_BARBATULUS,26,NA,hfish_HSGK,142.682,44.363,3,1
st02963,st02963-2003,2003,ONCORHYNCHUS_MASOU_MASOU,608,NA,hfish_HSGK,142.682,44.363,3,1
st02964,st02964-1997,1997,COTTUS_NOZAWAE,12,NA,hfish_HSGK,142.682,44.386,2,1
st02964,st02964-1997,1997,LETHENTERON_SPP,2,NA,hfish_HSGK,142.682,44.386,2,1
st02964,st02964-1997,1997,NOEMACHEILUS_BARBATULUS,20,NA,hfish_HSGK,142.682,44.386,2,1
st02964,st02964-1997,1997,ONCORHYNCHUS_MASOU_MASOU,192,NA,hfish_HSGK,142.682,44.386,2,1
st02965,st02965-2003,2003,COTTUS_NOZAWAE,17,NA,hfish_HSGK,142.682,44.387,6,1
st02965,st02965-2003,2003,NOEMACHEILUS_BARBATULUS,6,NA,hfish_HSGK,142.682,44.387,6,1
st02965,st02965-2003,2003,ONCORHYNCHUS_MASOU_MASOU,357,NA,hfish_HSGK,142.682,44.387,6,1
st02966,st02966-2003,2003,COTTUS_NOZAWAE,1,NA,hfish_HSGK,142.683,44.352,5,1
st02966,st02966-2003,2003,LETHENTERON_SPP,2,NA,hfish_HSGK,142.683,44.352,5,1
st02966,st02966-2003,2003,NOEMACHEILUS_BARBATULUS,41,NA,hfish_HSGK,142.683,44.352,5,1
st02966,st02966-2003,2003,ONCORHYNCHUS_MASOU_MASOU,1322,NA,hfish_HSGK,142.683,44.352,5,1
st02966,st02966-2003,2003,ONCORHYNCHUS_MYKISS,1,NA,hfish_HSGK,142.683,44.352,5,1
st02966,st02966-2003,2003,PUNGITIUS_SPP,2,NA,hfish_HSGK,142.683,44.352,5,1
st02967,st02967-2003,2003,COTTUS_NOZAWAE,2,NA,hfish_HSGK,142.683,44.363,3,1
st02967,st02967-2003,2003,LETHENTERON_SPP,2,NA,hfish_HSGK,142.683,44.363,3,1
st02967,st02967-2003,2003,NOEMACHEILUS_BARBATULUS,28,NA,hfish_HSGK,142.683,44.363,3,1
st02967,st02967-2003,2003,ONCORHYNCHUS_MASOU_MASOU,768,NA,hfish_HSGK,142.683,44.363,3,1
st02968,st02968-1992,1992,COTTUS_NOZAWAE,5,NA,hfish_HSGK,142.683,44.386,1,1
st02968,st02968-1992,1992,NOEMACHEILUS_BARBATULUS,6,NA,hfish_HSGK,142.683,44.386,1,1
st02968,st02968-1992,1992,ONCORHYNCHUS_MASOU_MASOU,102,NA,hfish_HSGK,142.683,44.386,1,1
st02969,st02969-2000,2000,SALVELINUS_MALMA,12,NA,hfish_HSGK,142.684,42.926,3,1
st02970,st02970-1992,1992,LETHENTERON_SPP,1,NA,hfish_HSGK,142.684,44.352,1,1
st02970,st02970-1992,1992,NOEMACHEILUS_BARBATULUS,3,NA,hfish_HSGK,142.684,44.352,1,1
st02970,st02970-1992,1992,ONCORHYNCHUS_MASOU_MASOU,47,NA,hfish_HSGK,142.684,44.352,1,1
st02970,st02970-1992,1992,PHOXINUS_PERCNURUS_SACHALINENSIS,6,NA,hfish_HSGK,142.684,44.352,1,1
st02970,st02970-1992,1992,PUNGITIUS_SPP,28,NA,hfish_HSGK,142.684,44.352,1,1
st02970,st02970-1992,1992,TRIBOLODON_SPP,20,NA,hfish_HSGK,142.684,44.352,1,1
st02971,st02971-2001,2001,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,66,NA,hfish_UP,142.686,42.69,1,1
st02971,st02971-2001,2001,SALVELINUS_MALMA,8,NA,hfish_UP,142.686,42.69,1,1
st02972,st02972-2000,2000,SALVELINUS_MALMA,5,NA,hfish_HSGK,142.687,42.926,2,1
st02973,st02973-1999,1999,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,2,NA,hfish_HSGK,142.687,43.105,1,1
st02974,st02974-1980,1980,COTTUS_NOZAWAE,9,NA,hfish_HSGK,142.687,43.642,1,1
st02975,st02975-1994,1994,SALVELINUS_MALMA,34,NA,hfish_HSGK,142.688,42.926,1,1
st02976,st02976-1994,1994,SALVELINUS_MALMA,16,NA,hfish_HSGK,142.688,42.927,2,1
st02977,st02977-1999,1999,COTTUS_NOZAWAE,9,NA,hfish_HSGK,142.688,43.071,1,1
st02977,st02977-1999,1999,ONCORHYNCHUS_MYKISS,1,NA,hfish_HSGK,142.688,43.071,1,1
st02977,st02977-1999,1999,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,17,NA,hfish_HSGK,142.688,43.071,1,1
st02978,st02978-1996,1996,COTTUS_NOZAWAE,1,NA,hfish_HSGK,142.688,44.307,1,1
st02978,st02978-1996,1996,LETHENTERON_SPP,1,NA,hfish_HSGK,142.688,44.307,1,1
st02978,st02978-1996,1996,NOEMACHEILUS_BARBATULUS,19,NA,hfish_HSGK,142.688,44.307,1,1
st02978,st02978-1996,1996,ONCORHYNCHUS_MASOU_MASOU,92,NA,hfish_HSGK,142.688,44.307,1,1
st02978,st02978-1996,1996,ONCORHYNCHUS_MYKISS,11,NA,hfish_HSGK,142.688,44.307,1,1
st02979,st02979-1991,1991,COTTUS_NOZAWAE,10,NA,hfish_HSGK,142.688,44.434,2,1
st02979,st02979-1991,1991,NOEMACHEILUS_BARBATULUS,19,NA,hfish_HSGK,142.688,44.434,2,1
st02979,st02979-1991,1991,ONCORHYNCHUS_MASOU_MASOU,4,NA,hfish_HSGK,142.688,44.434,2,1
st02980,st02980-2000,2000,SALVELINUS_MALMA,18,NA,hfish_HSGK,142.689,42.927,1,1
st02981,st02981-1997,1997,COTTUS_NOZAWAE,2,NA,hfish_HSGK,142.689,44.308,2,1
st02981,st02981-1997,1997,LETHENTERON_SPP,18,NA,hfish_HSGK,142.689,44.308,2,1
st02981,st02981-1997,1997,NOEMACHEILUS_BARBATULUS,26,NA,hfish_HSGK,142.689,44.308,2,1
st02981,st02981-1997,1997,ONCORHYNCHUS_MASOU_MASOU,40,NA,hfish_HSGK,142.689,44.308,2,1
st02981,st02981-1997,1997,ONCORHYNCHUS_MYKISS,7,NA,hfish_HSGK,142.689,44.308,2,1
st02981,st02981-1997,1997,PHOXINUS_PERCNURUS_SACHALINENSIS,2,NA,hfish_HSGK,142.689,44.308,2,1
st02981,st02981-1997,1997,TRIBOLODON_SPP,7,NA,hfish_HSGK,142.689,44.308,2,1
st02982,st02982-2003,2003,COTTUS_NOZAWAE,7,NA,hfish_HSGK,142.689,44.378,3,1
st02982,st02982-2003,2003,LETHENTERON_SPP,4,NA,hfish_HSGK,142.689,44.378,3,1
st02982,st02982-2003,2003,NOEMACHEILUS_BARBATULUS,1,NA,hfish_HSGK,142.689,44.378,3,1
st02982,st02982-2003,2003,ONCORHYNCHUS_MASOU_MASOU,335,NA,hfish_HSGK,142.689,44.378,3,1
st02983,st02983-1985,1985,COTTUS_NOZAWAE,3,NA,hfish_HSGK,142.69,42.927,1,1
st02983,st02983-1985,1985,SALVELINUS_MALMA,1,NA,hfish_HSGK,142.69,42.927,1,1
st02984,st02984-1992,1992,COTTUS_NOZAWAE,6,NA,hfish_HSGK,142.69,44.452,1,1
st02984,st02984-1992,1992,NOEMACHEILUS_BARBATULUS,9,NA,hfish_HSGK,142.69,44.452,1,1
st02984,st02984-1992,1992,ONCORHYNCHUS_MASOU_MASOU,32,NA,hfish_HSGK,142.69,44.452,1,1
st02985,st02985-2003,2003,COTTUS_NOZAWAE,75,NA,hfish_HSGK,142.69,44.453,2,1
st02985,st02985-2003,2003,LETHENTERON_SPP,1,NA,hfish_HSGK,142.69,44.453,2,1
st02985,st02985-2003,2003,NOEMACHEILUS_BARBATULUS,4,NA,hfish_HSGK,142.69,44.453,2,1
st02985,st02985-2003,2003,ONCORHYNCHUS_MASOU_MASOU,686,NA,hfish_HSGK,142.69,44.453,2,1
st02986,st02986-1990,1990,COTTUS_NOZAWAE,26,NA,hfish_HSGK,142.69,44.455,1,1
st02986,st02986-1990,1990,NOEMACHEILUS_BARBATULUS,21,NA,hfish_HSGK,142.69,44.455,1,1
st02986,st02986-1990,1990,ONCORHYNCHUS_MASOU_MASOU,13,NA,hfish_HSGK,142.69,44.455,1,1
st02987,st02987-1980,1980,COTTUS_NOZAWAE,1,NA,hfish_HSGK,142.691,43.63,1,1
st02987,st02987-1980,1980,NOEMACHEILUS_BARBATULUS,14,NA,hfish_HSGK,142.691,43.63,1,1
st02988,st02988-1980,1980,COTTUS_NOZAWAE,1,NA,hfish_HSGK,142.692,43.638,1,1
st02988,st02988-1980,1980,NOEMACHEILUS_BARBATULUS,2,NA,hfish_HSGK,142.692,43.638,1,1
st02988,st02988-1980,1980,SALVELINUS_MALMA,3,NA,hfish_HSGK,142.692,43.638,1,1
st02989,st02989-1980,1980,COTTUS_NOZAWAE,9,NA,hfish_HSGK,142.693,43.646,1,1
st02990,st02990-2001,2001,NOEMACHEILUS_BARBATULUS,12,NA,hfish_UP,142.695,42.419,1,1
st02991,st02991-1990,1990,ONCORHYNCHUS_MASOU_MASOU,5,NA,hfish_HSGK,142.695,44.71,1,1
st02992,st02992-1980,1980,COTTUS_NOZAWAE,6,NA,hfish_HSGK,142.696,43.651,1,1
st02992,st02992-1980,1980,ONCORHYNCHUS_MYKISS,1,NA,hfish_HSGK,142.696,43.651,1,1
st02992,st02992-1980,1980,SALVELINUS_MALMA,2,NA,hfish_HSGK,142.696,43.651,1,1
st02993,st02993-1989,1989,NOEMACHEILUS_BARBATULUS,1,NA,hfish_HSGK,142.696,44.71,1,1
st02993,st02993-1989,1989,ONCORHYNCHUS_MASOU_MASOU,1,NA,hfish_HSGK,142.696,44.71,1,1
st02994,st02994-1996,1996,NOEMACHEILUS_BARBATULUS,2,NA,hfish_HSGK,142.697,44.711,3,1
st02994,st02994-1996,1996,ONCORHYNCHUS_MASOU_MASOU,3,NA,hfish_HSGK,142.697,44.711,3,1
st02995,st02995-1995,1995,COTTUS_NOZAWAE,1,NA,hfish_HSGK,142.698,44.313,1,1
st02995,st02995-1995,1995,LETHENTERON_SPP,1,NA,hfish_HSGK,142.698,44.313,1,1
st02995,st02995-1995,1995,NOEMACHEILUS_BARBATULUS,19,NA,hfish_HSGK,142.698,44.313,1,1
st02995,st02995-1995,1995,ONCORHYNCHUS_MASOU_MASOU,87,NA,hfish_HSGK,142.698,44.313,1,1
st02995,st02995-1995,1995,ONCORHYNCHUS_MYKISS,10,NA,hfish_HSGK,142.698,44.313,1,1
st02996,st02996-1995,1995,NOEMACHEILUS_BARBATULUS,2,NA,hfish_HSGK,142.698,44.711,3,1
st02996,st02996-1995,1995,ONCORHYNCHUS_MASOU_MASOU,2,NA,hfish_HSGK,142.698,44.711,3,1
st02997,st02997-1992,1992,NOEMACHEILUS_BARBATULUS,4,NA,hfish_HSGK,142.699,44.313,1,1
